filename,PSNR,SSIM,DeltaE00
01_indoor_hazy.jpg,16.95487417651979,0.7916372056172444,11.719064861520422
02_indoor_hazy.jpg,19.837151950272222,0.7588922014819893,8.503483007632234
03_indoor_hazy.jpg,16.463280699119206,0.6700141933546574,14.178490712367765
04_indoor_hazy.jpg,13.746442567963266,0.6677557002900918,15.071628228992246
05_indoor_hazy.jpg,17.52399368382179,0.75773495472495,12.04470654282231
06_indoor_hazy.jpg,15.568043453041323,0.7402049490789212,13.439953426492245
07_indoor_hazy.jpg,18.71696330534856,0.7742493005273223,10.29817142660941
08_indoor_hazy.jpg,18.614945200425645,0.7847340083293496,10.428177547520127
09_indoor_hazy.jpg,18.199173329582457,0.7836469099284332,10.460467377541478
10_indoor_hazy.jpg,18.519019332694533,0.724044495511157,11.677715333380565
11_indoor_hazy.jpg,13.892143207691829,0.6107298951238828,16.09608794276316
12_indoor_hazy.jpg,22.062123711510733,0.8015849372681689,8.497233932797643
13_indoor_hazy.jpg,19.57062057500194,0.7898276728488748,9.440838411987563
14_indoor_hazy.jpg,17.92065045623773,0.7846013588438688,9.719491121032565
15_indoor_hazy.jpg,19.878017858919694,0.7643417055646665,10.015548685723603
16_indoor_hazy.jpg,17.72945718599151,0.7967563792402311,9.699914596135418
17_indoor_hazy.jpg,14.756194675591345,0.6855338086035428,15.758941164154443
18_indoor_hazy.jpg,14.623080010585461,0.6522850780128403,15.783380693750061
19_indoor_hazy.jpg,14.385153702569745,0.6849617620732452,16.674742988869596
20_indoor_hazy.jpg,20.124823496563234,0.770107915758978,9.96691556527168
21_indoor_hazy.jpg,18.626754582612648,0.7870332356123985,10.872256780125186
22_indoor_hazy.jpg,19.70514767192647,0.7816147635136419,9.70886443790771
23_indoor_hazy.jpg,19.276829342926113,0.7459899525578287,9.868111005195365
24_indoor_hazy.jpg,16.448227600938647,0.7556950720870378,11.654590358109969
25_indoor_hazy.jpg,14.973680731772486,0.7064599697825193,15.529597605579703
31_indoor_hazy.jpg,19.408852157433767,0.7907506508421515,9.86554237634156
32_indoor_hazy.jpg,14.27219240798207,0.6206269684994957,15.208182629786478
33_indoor_hazy.jpg,15.969173886132054,0.7151296285380081,13.34718108591944
34_indoor_hazy.jpg,17.53464123052362,0.7439043128959608,11.444396798723094
35_indoor_hazy.jpg,14.758420263989498,0.6835292194488619,16.418499669652192
