filename,PSNR,SSIM,DeltaE00
01_outdoor_hazy.jpg,15.377245323008381,0.816252119638525,15.56758150122341
02_outdoor_hazy.jpg,14.978100818180128,0.7690312905793765,14.950857381675958
04_outdoor_hazy.jpg,21.02367868189518,0.8019446254538641,8.39523458446754
05_outdoor_hazy.jpg,11.031035933830085,0.5444115328598191,26.23170119106327
06_outdoor_hazy.jpg,11.902835066511358,0.6218037321172069,21.873565429786858
07_outdoor_hazy.jpg,14.427740515856787,0.7418752224768032,16.840332133770197
08_outdoor_hazy.jpg,11.067050256697215,0.5715590221114408,23.622259273685984
09_outdoor_hazy.jpg,11.65598374662392,0.5320386656847492,23.801597415544055
10_outdoor_hazy.jpg,12.785803288410198,0.7272905230215829,17.637794171909803
11_outdoor_hazy.jpg,14.017043017779212,0.7847930629096121,14.530628626968664
12_outdoor_hazy.jpg,14.223021696388692,0.8124594538177138,17.520961728041407
13_outdoor_hazy.jpg,12.254024887543721,0.7296814489662545,26.197938983942084
14_outdoor_hazy.jpg,16.881770890868502,0.8492132368830316,12.603410812618801
15_outdoor_hazy.jpg,11.231735109910911,0.6308219362633719,25.504550027757713
16_outdoor_hazy.jpg,10.82648983212626,0.5745345115435442,26.13851768487069
17_outdoor_hazy.jpg,10.940762350077238,0.6136509053763709,25.119608181856616
18_outdoor_hazy.jpg,12.32255235626938,0.5742504683247586,20.061847935006003
19_outdoor_hazy.jpg,13.539142733323981,0.7703469588930236,17.677369569847656
20_outdoor_hazy.jpg,10.679892728839933,0.614310369916345,25.758009894504305
22_outdoor_hazy.jpg,16.878480423645733,0.817814911548755,12.234183385678406
23_outdoor_hazy.jpg,16.30881613917284,0.8120061921636507,11.987380578217099
24_outdoor_hazy.jpg,14.175713986207656,0.7341219801831219,16.729197931586675
25_outdoor_hazy.jpg,12.332953663974296,0.6407540020463421,22.24844128006198
26_outdoor_hazy.jpg,13.689895805822127,0.6127131918141732,18.7270424370803
27_outdoor_hazy.jpg,14.477904827165545,0.7344800577665165,14.86038691130169
28_outdoor_hazy.jpg,11.002773859919957,0.6352984052128264,23.583464841461346
29_outdoor_hazy.jpg,12.245992299381614,0.564475428057058,20.45773950533271
30_outdoor_hazy.jpg,18.974551941936507,0.8631949236290272,10.27586479950256
31_outdoor_hazy.jpg,16.35163304995974,0.8412208205914634,12.762473710425377
32_outdoor_hazy.jpg,18.834858847215255,0.8674671892243747,9.4086102992029
33_outdoor_hazy.jpg,15.042040187750398,0.8073849225326643,14.152334706874036
34_outdoor_hazy.jpg,15.762775061453684,0.8017599109976228,12.380861199438856
35_outdoor_hazy.jpg,15.830257359380248,0.8874098307131163,14.74610218832557
36_outdoor_hazy.jpg,15.426002561168685,0.8136232497565553,14.718907874608867
37_outdoor_hazy.jpg,14.360137498929964,0.7524480221344368,16.6227570219361
38_outdoor_hazy.jpg,13.131483516908753,0.758341651905671,21.871712937459137
39_outdoor_hazy.jpg,14.144970967849792,0.7543875415049933,18.02949769067157
40_outdoor_hazy.jpg,15.535024108827457,0.7982730499419831,12.985073145271631
41_outdoor_hazy.jpg,18.230121071193167,0.8808085749302762,11.1399333591862
42_outdoor_hazy.jpg,12.25988551169249,0.7080192569523532,21.47381434193888
43_outdoor_hazy.jpg,17.300014690599074,0.8549778645497744,11.70555063947905
44_outdoor_hazy.jpg,17.667361282558474,0.8506981925577252,10.960145160060888
45_outdoor_hazy.jpg,13.742300104238428,0.6829524026585648,18.844185193543762
