filename,CLAHE_PSNR,CLAHE_SSIM,CLAHE_DE,DCP_PSNR,DCP_SSIM,DCP_DE,RIDCP_PSNR,RIDCP_SSIM,RIDCP_DE
01_outdoor_hazy.jpg,15.37724532300838,0.816252119638525,15.56758150122341,12.153087792839914,0.6484412604486698,24.96718210830354,14.599537095403536,0.7248666990586233,16.498347587141087
02_outdoor_hazy.jpg,14.978100818180128,0.7690312905793765,14.950857381675958,12.957675145703876,0.7107784310992078,18.394603636619355,18.40620531586662,0.7602028242289719,12.093141330871196
04_outdoor_hazy.jpg,21.02367868189518,0.8019446254538641,8.39523458446754,12.958154104469855,0.5359256170716084,19.32064641468501,17.39023888362981,0.7126194996584182,11.463251746394269
05_outdoor_hazy.jpg,11.031035933830085,0.5444115328598191,26.23170119106327,20.102227898707888,0.698388106703448,14.191243097317,13.761629704900407,0.6724549688745524,18.22121595647373
06_outdoor_hazy.jpg,11.902835066511358,0.6218037321172069,21.873565429786854,20.20959496311381,0.7467081622389508,11.89721097741565,19.00773346037444,0.7180924261309348,10.810858571749282
07_outdoor_hazy.jpg,14.427740515856788,0.7418752224768032,16.840332133770197,20.63132590157476,0.8610395883925733,14.216038863220996,13.726514077395384,0.6187639292557554,17.71261480886703
08_outdoor_hazy.jpg,11.067050256697216,0.5715590221114408,23.622259273685984,16.50401671639006,0.6334756628832513,15.463797040155844,12.9003633637606,0.5797658117245647,17.51691060317939
09_outdoor_hazy.jpg,11.65598374662392,0.5320386656847492,23.80159741554405,16.509357109266382,0.6311482145714814,14.609749693309038,11.919705094415516,0.580636100203196,19.953137708338883
10_outdoor_hazy.jpg,12.785803288410198,0.7272905230215829,17.637794171909803,15.374854817346767,0.7849318112859877,15.334892561639448,14.54791017283771,0.7201465170405369,14.26572045057167
11_outdoor_hazy.jpg,14.017043017779212,0.7847930629096121,14.530628626968664,14.05531269534833,0.6146551869472522,19.05192096012793,13.421310694539573,0.558478737104586,19.04831812053595
12_outdoor_hazy.jpg,14.223021696388692,0.8124594538177138,17.520961728041407,15.128095715935295,0.7735575374252631,20.25328558085356,16.9551303686427,0.7031196159543233,13.50633299933856
13_outdoor_hazy.jpg,12.25402488754372,0.7296814489662545,26.197938983942084,13.831399185834965,0.6692458708109456,27.01335016739604,18.256696783518404,0.7349810789714067,14.702861756027175
14_outdoor_hazy.jpg,16.881770890868502,0.8492132368830316,12.6034108126188,14.030528584043886,0.7250710873647962,19.24205392010945,18.05063092334024,0.7478313433566642,13.07380184034162
