filename,CLAHE_PSNR,CLAHE_SSIM,CLAHE_DE,DCP_PSNR,DCP_SSIM,DCP_DE,RIDCP_PSNR,RIDCP_SSIM,RIDCP_DE
01_indoor_hazy.jpg,16.12156438940452,0.8143987281137997,10.944991303870816,11.045036255790636,0.6489164469701901,22.44096254867296,16.95487417651979,0.7916372056172444,11.719064861520422
02_indoor_hazy.jpg,17.93644039868731,0.8301979388288915,9.06771174744011,13.747518227843084,0.7518531744620033,15.62396493868825,19.837151950272226,0.7588922014819893,8.503483007632234
03_indoor_hazy.jpg,16.049702106998943,0.6554753267459804,13.162365825762311,13.849477517889335,0.6055167102011829,17.68632342629106,16.463280699119206,0.6700141933546574,14.178490712367765
04_indoor_hazy.jpg,9.974158514041068,0.5879077934205666,26.783238334536893,14.52179665306874,0.6251432020212419,18.52878934503148,13.746442567963266,0.6677557002900918,15.071628228992246
05_indoor_hazy.jpg,18.37424095838243,0.8517244334266972,9.56623985003277,11.9807360169676,0.5656808091441342,19.961789211512045,17.52399368382179,0.75773495472495,12.04470654282231
06_indoor_hazy.jpg,16.424353635309526,0.7529103484036068,12.589894768520631,12.69340805161938,0.52488856830403,18.202308179334736,15.568043453041325,0.7402049490789212,13.439953426492243
07_indoor_hazy.jpg,14.338167746475635,0.7390047722907952,15.910498097432182,11.696173691360974,0.6470459536272156,21.969857254610737,18.71696330534856,0.7742493005273223,10.29817142660941
08_indoor_hazy.jpg,14.84329459171554,0.77825001667344,14.143408983905069,10.146489933916111,0.6225806968136859,28.02816987864536,18.614945200425645,0.7847340083293496,10.428177547520129
09_indoor_hazy.jpg,16.089803281757682,0.8215654406132401,12.65382389873102,14.14998215881947,0.7191051244262178,17.217598813907028,18.199173329582457,0.7836469099284332,10.460467377541478
10_indoor_hazy.jpg,18.407970522617124,0.8190216411372689,9.077971501635584,12.140198896572771,0.6512661209521258,20.92236819672409,18.519019332694533,0.724044495511157,11.677715333380563
11_indoor_hazy.jpg,11.166001150087045,0.5643605625479378,22.51392493253739,17.24396012963538,0.7931260193699896,10.493634165667148,13.892143207691827,0.6107298951238828,16.09608794276316
12_indoor_hazy.jpg,14.67179507727019,0.7619706530910136,15.703331204459008,13.894786755250362,0.6939227777466478,18.737172547572573,22.062123711510733,0.8015849372681689,8.497233932797643
13_indoor_hazy.jpg,18.275284545614756,0.8429231635534763,9.595147683803384,13.584546806846776,0.6049005955503757,16.3070852747771,19.57062057500194,0.7898276728488748,9.440838411987563
14_indoor_hazy.jpg,13.87389756374318,0.7381231735618886,14.608704104072094,11.933942329810804,0.7826999624940408,16.57795484320413,17.92065045623773,0.7846013588438688,9.719491121032563
15_indoor_hazy.jpg,18.065321998009903,0.861977481491285,9.720767270134036,12.303919764466196,0.7128163110099726,19.696746963643477,19.87801785891969,0.7643417055646665,10.015548685723603
16_indoor_hazy.jpg,18.078343572633997,0.8661146534093725,10.306239623724304,13.899828318156048,0.7190681519574168,15.497932361743269,17.72945718599151,0.7967563792402311,9.699914596135418
17_indoor_hazy.jpg,13.57586828154199,0.6791243516934243,15.3054618106011,10.726439401088635,0.5695817331569712,24.806143947396368,14.756194675591344,0.6855338086035428,15.758941164154445
18_indoor_hazy.jpg,9.591854264023205,0.5434949344659099,26.473379884387864,16.441162417182543,0.7032310016186258,12.69127829538944,14.62308001058546,0.6522850780128403,15.78338069375006
19_indoor_hazy.jpg,14.97093395791302,0.7209593064527375,14.493112248775947,10.208204923081183,0.6357087347490483,25.34089204547866,14.385153702569744,0.6849617620732452,16.674742988869596
20_indoor_hazy.jpg,16.92350896379935,0.8670306467588672,11.967075699284894,10.976265914523111,0.5928135815596252,24.91282120230291,20.124823496563238,0.770107915758978,9.96691556527168
21_indoor_hazy.jpg,18.38707925573494,0.8533387703301031,9.521512266162588,13.442001555029112,0.6744021926302799,17.44753112049176,18.626754582612648,0.7870332356123985,10.872256780125186
22_indoor_hazy.jpg,17.390511112119107,0.8223962313792851,10.60369420206906,12.586678345814745,0.6768225771096938,17.552929886668952,19.70514767192647,0.7816147635136419,9.70886443790771
23_indoor_hazy.jpg,16.833959683608576,0.7542422126309106,11.76920013961902,11.730641755946882,0.6170095754378448,21.89244635593033,19.276829342926117,0.7459899525578287,9.868111005195365
24_indoor_hazy.jpg,18.31297387945756,0.8319664672869472,9.847044051338226,11.247433155106773,0.5774135277928027,23.39165129059099,16.448227600938647,0.7556950720870378,11.654590358109967
25_indoor_hazy.jpg,20.335787493154932,0.8773906078576835,7.434303751492773,9.283531800245605,0.372185760447859,28.766890751065784,14.973680731772486,0.7064599697825193,15.529597605579704
31_indoor_hazy.jpg,15.425409335290574,0.7992570268742808,12.39254339175792,13.221069035632851,0.7140034535397465,15.381915472885524,19.408852157433767,0.7907506508421515,9.86554237634156
32_indoor_hazy.jpg,10.61920626430724,0.5690238368312173,21.505297361371586,12.368011017763155,0.6054251529967577,18.354775117776317,14.27219240798207,0.6206269684994957,15.208182629786478
33_indoor_hazy.jpg,17.138027428984977,0.7929210288631631,10.269526651103194,9.621369558709109,0.5620378308847425,27.68925422360997,15.969173886132054,0.7151296285380081,13.34718108591944
34_indoor_hazy.jpg,13.014475514363982,0.7408330408280661,18.763897592838894,13.280624601046531,0.7154350612478084,16.1910909102082,17.53464123052362,0.7439043128959608,11.444396798723094
35_indoor_hazy.jpg,12.281373159198214,0.6874799659571579,17.362486335928008,11.633731867659964,0.6011540514560831,24.13064657829032,14.758420263989498,0.6835292194488619,16.418499669652192
